#,Entries,Last Submission UTC (Best − Last Submission),Score,Team Name  * in the money,slug,Δ1d,Δ1w,Δ5d
231.0,8.0,"Thu, 25 Aug 2016 12:26:43  (-7.2d)",0.0025800000000000003,Pablo Araya-Melo,bosch-production-line-performance,,,↓55
232.0,2.0,"Mon, 05 Sep 2016 02:14:34",0.00244,shiki,bosch-production-line-performance,,,↓55
233.0,9.0,"Fri, 02 Sep 2016 03:02:54  (-0.1h)",0.00196,slideroolz,bosch-production-line-performance,,,↓54
234.0,2.0,"Sun, 28 Aug 2016 15:39:32",0.0019399999999999999,SSanchez,bosch-production-line-performance,,,↓54
235.0,2.0,"Thu, 08 Sep 2016 15:52:26  (-0.1h)",0.0019199999999999998,Paritosh Gupta,bosch-production-line-performance,,,new
236.0,4.0,"Mon, 05 Sep 2016 17:07:26  (-0.3h)",0.00182,Luiz Moreira,bosch-production-line-performance,,,new
237.0,1.0,"Fri, 19 Aug 2016 04:29:39",0.00172,XYZT,bosch-production-line-performance,,,↓56
238.0,1.0,"Thu, 01 Sep 2016 21:06:31",0.0015400000000000001,Allen Qin,bosch-production-line-performance,,,↓56
239.0,9.0,"Thu, 08 Sep 2016 06:57:29  (-17.4h)",0.00139,Balaram Panda,bosch-production-line-performance,,,new
240.0,1.0,"Sun, 28 Aug 2016 11:58:42",0.00122,EndInTears,bosch-production-line-performance,,,↓57
241.0,2.0,"Sat, 03 Sep 2016 17:46:39  (-0.5h)",0.00122,Spike,bosch-production-line-performance,,,↓57
242.0,1.0,"Thu, 01 Sep 2016 08:58:24",0.0012,GiantQ,bosch-production-line-performance,,,↓57
243.0,1.0,"Thu, 08 Sep 2016 18:27:13",0.0012,LearningMachine  helias_an  LigayVladislav,bosch-production-line-performance,,,new
244.0,6.0,"Mon, 22 Aug 2016 07:13:29",0.00114,Anil Kumar,bosch-production-line-performance,,,↓58
245.0,1.0,"Thu, 25 Aug 2016 08:13:21",0.0011,Harizo R.,bosch-production-line-performance,,,↓58
246.0,3.0,"Tue, 06 Sep 2016 11:10:47  (-7.7h)",0.00099,Story Teller,bosch-production-line-performance,,,new
247.0,1.0,"Mon, 29 Aug 2016 17:11:19",0.0008699999999999999,DataStunner,bosch-production-line-performance,,,↓59
248.0,1.0,"Sun, 04 Sep 2016 18:02:30",0.00054,Vijay Dwivedi,bosch-production-line-performance,,,↓59
249.0,6.0,"Wed, 07 Sep 2016 15:38:25  (-9.8d)",0.00045999999999999996,Malte Nalenz  Malte Nalenz  Mrugank Akarte  NirmalyaKumarMohanty,bosch-production-line-performance,,,↓59
,,,0.0,All Zeros Benchmark  All Zeros Benchmark,bosch-production-line-performance,,,
250.0,1.0,"Wed, 17 Aug 2016 14:08:57",0.0,Andrey Vykhodtsev,bosch-production-line-performance,,,↓59
251.0,1.0,"Wed, 17 Aug 2016 16:28:17  (-0.1h)",0.0,Nilabha Bhattacharya,bosch-production-line-performance,,,↓59
252.0,3.0,"Wed, 17 Aug 2016 17:53:25  (-0.6h)",0.0,Anna Sinilo,bosch-production-line-performance,,,↓59
253.0,1.0,"Wed, 17 Aug 2016 18:53:18",0.0,DeepMan,bosch-production-line-performance,,,↓59
254.0,1.0,"Wed, 17 Aug 2016 21:41:57",0.0,borschi,bosch-production-line-performance,,,↓59
255.0,1.0,"Thu, 18 Aug 2016 00:41:54",0.0,Lawrence Chernin,bosch-production-line-performance,,,↓59
256.0,1.0,"Thu, 18 Aug 2016 02:06:38",0.0,Paul H,bosch-production-line-performance,,,↓59
257.0,1.0,"Thu, 18 Aug 2016 05:42:38",0.0,Soumojit Kumar,bosch-production-line-performance,,,↓59
258.0,1.0,"Thu, 18 Aug 2016 09:18:13",0.0,Vikram Jha,bosch-production-line-performance,,,↓59
259.0,1.0,"Thu, 18 Aug 2016 10:22:10",0.0,Ildi Madák,bosch-production-line-performance,,,↓59
260.0,1.0,"Fri, 19 Aug 2016 01:00:01",0.0,SeaBreeze,bosch-production-line-performance,,,↓59
261.0,1.0,"Fri, 19 Aug 2016 16:22:35",0.0,juandoso,bosch-production-line-performance,,,↓59
262.0,1.0,"Sat, 20 Aug 2016 08:11:38",0.0,Vadim,bosch-production-line-performance,,,↓59
263.0,1.0,"Sat, 20 Aug 2016 14:33:48",0.0,Telcontar120,bosch-production-line-performance,,,↓59
264.0,1.0,"Mon, 22 Aug 2016 05:48:40",0.0,:-),bosch-production-line-performance,,,↓58
265.0,1.0,"Mon, 22 Aug 2016 18:17:45",0.0,daten-kieker,bosch-production-line-performance,,,↓58
266.0,1.0,"Mon, 22 Aug 2016 20:13:23",0.0,Dan L,bosch-production-line-performance,,,↓58
267.0,1.0,"Tue, 23 Aug 2016 06:04:44",0.0,Patrick Guzman,bosch-production-line-performance,,,↓58
268.0,1.0,"Tue, 23 Aug 2016 17:07:09",0.0,zhengzhou,bosch-production-line-performance,,,↓58
269.0,1.0,"Wed, 24 Aug 2016 02:15:52",0.0,GrandPapa,bosch-production-line-performance,,,↓58
270.0,1.0,"Wed, 24 Aug 2016 03:14:11",0.0,Taffey Lewis,bosch-production-line-performance,,,↓58
271.0,1.0,"Wed, 24 Aug 2016 05:58:06",0.0,Shayne Kang,bosch-production-line-performance,,,↓57
272.0,1.0,"Wed, 24 Aug 2016 06:31:08",0.0,Naveen Sundaresan,bosch-production-line-performance,,,↓57
273.0,1.0,"Thu, 25 Aug 2016 08:45:07",0.0,Limfocita,bosch-production-line-performance,,,↓57
274.0,2.0,"Fri, 26 Aug 2016 09:55:41  (-0.1h)",0.0,noraked,bosch-production-line-performance,,,↓57
275.0,1.0,"Sat, 27 Aug 2016 10:16:26",0.0,devmeow,bosch-production-line-performance,,,↓57
276.0,2.0,"Mon, 29 Aug 2016 02:58:45  (-0.7h)",0.0,saadali,bosch-production-line-performance,,,↓57
277.0,1.0,"Mon, 29 Aug 2016 13:30:53",0.0,Savioz,bosch-production-line-performance,,,↓57
278.0,1.0,"Mon, 29 Aug 2016 22:40:00",0.0,tecperson,bosch-production-line-performance,,,↓57
279.0,1.0,"Tue, 30 Aug 2016 05:36:51",0.0,KirillLisenkov,bosch-production-line-performance,,,↓57
280.0,1.0,"Tue, 30 Aug 2016 11:38:52",0.0,gubobo,bosch-production-line-performance,,,↓57
281.0,1.0,"Thu, 01 Sep 2016 05:39:04",0.0,Anjana Agrawal,bosch-production-line-performance,,,↓57
282.0,1.0,"Fri, 02 Sep 2016 00:24:16",0.0,Sivapriya Kaza,bosch-production-line-performance,,,↓57
283.0,1.0,"Fri, 02 Sep 2016 19:27:02",0.0,Robin East,bosch-production-line-performance,,,↓57
284.0,1.0,"Fri, 02 Sep 2016 21:25:56",0.0,Max S.,bosch-production-line-performance,,,↓57
285.0,3.0,"Sat, 03 Sep 2016 19:06:56  (-0.6h)",0.0,Alexander Vovchenko,bosch-production-line-performance,,,↓56
286.0,1.0,"Sun, 04 Sep 2016 06:29:10",0.0,Khoa Dinh,bosch-production-line-performance,,,↓55
287.0,2.0,"Sun, 04 Sep 2016 22:22:30",0.0,Jorge Manrique,bosch-production-line-performance,,,new
288.0,1.0,"Wed, 07 Sep 2016 06:14:24",0.0,w,bosch-production-line-performance,,,new
289.0,1.0,"Wed, 07 Sep 2016 08:40:33",0.0,bushang,bosch-production-line-performance,,,new
290.0,1.0,"Wed, 07 Sep 2016 13:44:37",0.0,Valentyn Danylchuk,bosch-production-line-performance,,,new
291.0,1.0,"Thu, 08 Sep 2016 10:04:32",0.0,Alfonso Fernández,bosch-production-line-performance,,,new
292.0,1.0,"Thu, 08 Sep 2016 18:17:24",0.0,Nathan Walter,bosch-production-line-performance,,,new
293.0,1.0,"Thu, 08 Sep 2016 20:08:02",0.0,ZakeryAlexanderFyke,bosch-production-line-performance,,,new
294.0,2.0,"Fri, 09 Sep 2016 07:11:10  (-0.1h)",0.0,pi14,bosch-production-line-performance,,,new
295.0,1.0,"Fri, 09 Sep 2016 18:51:58",0.0,Takayuki Kawabata,bosch-production-line-performance,,,new
296.0,3.0,"Wed, 07 Sep 2016 04:46:14",-0.00029,yanchen036,bosch-production-line-performance,,,new
297.0,1.0,"Sun, 04 Sep 2016 06:07:10",-0.00037,Vladimir Milushev,bosch-production-line-performance,,,↓65
298.0,1.0,"Wed, 07 Sep 2016 19:07:10",-0.00159,Ending,bosch-production-line-performance,,,new
299.0,1.0,"Sun, 28 Aug 2016 22:09:58",-0.0016899999999999999,Pinletrot,bosch-production-line-performance,,,↓66
300.0,1.0,"Fri, 02 Sep 2016 13:42:45",-0.00245,ish.vlad,bosch-production-line-performance,,,↓66
1.0,18.0,"Fri, 09 Sep 2016 19:41:35  (-3h)",0.68696,Promsoft  *,melbourne-university-seizure-prediction,—,,
2.0,17.0,"Fri, 09 Sep 2016 12:34:08  (-14.3h)",0.6796399999999999,Alexandre  *,melbourne-university-seizure-prediction,—,,
3.0,22.0,"Fri, 09 Sep 2016 15:28:10  (-2.5d)",0.66492,Dz_  *,melbourne-university-seizure-prediction,—,,
4.0,6.0,"Fri, 09 Sep 2016 03:13:23",0.64523,Tim Anderton,melbourne-university-seizure-prediction,↑13,,
5.0,19.0,"Fri, 09 Sep 2016 16:37:49  (-2.8d)",0.64431,GarethJones,melbourne-university-seizure-prediction,↓1,,
6.0,30.0,"Fri, 09 Sep 2016 15:37:37  (-6h)",0.64353,Maarten Larmuseau,melbourne-university-seizure-prediction,↑3,,
7.0,13.0,"Fri, 09 Sep 2016 11:30:43  (-42.3h)",0.6420100000000001,Ruslan Khalikov,melbourne-university-seizure-prediction,↓2,,
8.0,10.0,"Fri, 09 Sep 2016 20:47:19  (-25.6h)",0.64177,Claudia,melbourne-university-seizure-prediction,↓2,,
9.0,15.0,"Thu, 08 Sep 2016 15:59:27  (-47h)",0.63927,tralala,melbourne-university-seizure-prediction,↓2,,
10.0,11.0,"Fri, 09 Sep 2016 18:59:07  (-3.8d)",0.63877,Anil Thomas,melbourne-university-seizure-prediction,↓2,,
11.0,4.0,"Fri, 09 Sep 2016 03:48:07  (-2.6h)",0.63794,QMRSD  quang tieng  Reza Bonyadi  Min Chen  Simone  DavidReutens,melbourne-university-seizure-prediction,↓1,,
12.0,2.0,"Fri, 09 Sep 2016 13:12:47",0.63377,Arbiter,melbourne-university-seizure-prediction,new,,
13.0,15.0,"Fri, 09 Sep 2016 10:39:09",0.63107,Adam Gągol,melbourne-university-seizure-prediction,↑12,,
14.0,20.0,"Thu, 08 Sep 2016 23:31:40  (-8h)",0.63071,🇮🇱 DarkSeizure 🇮🇱,melbourne-university-seizure-prediction,↓3,,
15.0,17.0,"Thu, 08 Sep 2016 20:41:39  (-36.9h)",0.62984,DataGeek,melbourne-university-seizure-prediction,↓3,,
16.0,16.0,"Wed, 07 Sep 2016 23:56:25  (-0h)",0.62934,tsuzuki,melbourne-university-seizure-prediction,↓3,,
17.0,3.0,"Fri, 09 Sep 2016 15:08:41",0.6278100000000001,kAI,melbourne-university-seizure-prediction,new,,
18.0,18.0,"Thu, 08 Sep 2016 00:34:23  (-24h)",0.6239600000000001,Kevin Zhang,melbourne-university-seizure-prediction,↓4,,
19.0,15.0,"Fri, 09 Sep 2016 12:18:57  (-3.7d)",0.6230600000000001,JADF  Fidel Castillo  DavidEMillan,melbourne-university-seizure-prediction,↓4,,
20.0,10.0,"Thu, 08 Sep 2016 14:47:36  (-0.2h)",0.6208199999999999,mlandry,melbourne-university-seizure-prediction,↓4,,
21.0,11.0,"Fri, 09 Sep 2016 08:34:27",0.62064,Konrad Banachewicz,melbourne-university-seizure-prediction,↑1,,
22.0,12.0,"Thu, 08 Sep 2016 09:14:35",0.61883,Peter Borrmann,melbourne-university-seizure-prediction,↓4,,
23.0,9.0,"Fri, 09 Sep 2016 21:04:55  (-25.2h)",0.61554,Janos,melbourne-university-seizure-prediction,↓4,,
24.0,13.0,"Thu, 08 Sep 2016 21:29:47  (-25.7h)",0.61333,Sonny Laskar,melbourne-university-seizure-prediction,↓4,,
25.0,1.0,"Thu, 08 Sep 2016 02:52:40",0.6119600000000001,François Leblanc,melbourne-university-seizure-prediction,↓4,,
26.0,17.0,"Fri, 09 Sep 2016 21:26:26",0.61141,brainreader,melbourne-university-seizure-prediction,↑11,,
27.0,20.0,"Wed, 07 Sep 2016 14:50:14",0.61136,NxGTR,melbourne-university-seizure-prediction,↓4,,
28.0,15.0,"Thu, 08 Sep 2016 01:33:18  (-0.2h)",0.6099,fizzicks,melbourne-university-seizure-prediction,↓4,,
29.0,5.0,"Fri, 09 Sep 2016 17:09:50  (-0h)",0.6088,NickShargan,melbourne-university-seizure-prediction,new,,
30.0,3.0,"Fri, 09 Sep 2016 18:57:16",0.60833,Paulo Pinto,melbourne-university-seizure-prediction,new,,
31.0,2.0,"Fri, 09 Sep 2016 11:08:48  (-0.9h)",0.60736,Reshma Patil-Kelkar,melbourne-university-seizure-prediction,new,,
32.0,5.0,"Fri, 09 Sep 2016 04:22:21  (-31h)",0.60723,Alexandr Seleznyov,melbourne-university-seizure-prediction,↓6,,
33.0,1.0,"Thu, 08 Sep 2016 19:55:33",0.60723,Michael Pawlus,melbourne-university-seizure-prediction,↓6,,
34.0,11.0,"Fri, 09 Sep 2016 02:16:27  (-0.3h)",0.60723,Bojan Tunguz,melbourne-university-seizure-prediction,↑26,,
35.0,3.0,"Fri, 09 Sep 2016 02:24:39",0.60723,Ayman Khalafallah,melbourne-university-seizure-prediction,↑21,,
36.0,7.0,"Fri, 09 Sep 2016 08:46:20",0.60723,John Seamons,melbourne-university-seizure-prediction,↑12,,
37.0,2.0,"Fri, 09 Sep 2016 10:20:46",0.60723,Vadim Popov,melbourne-university-seizure-prediction,new,,
38.0,1.0,"Fri, 09 Sep 2016 12:03:35",0.60723,DL,melbourne-university-seizure-prediction,new,,
39.0,2.0,"Fri, 09 Sep 2016 12:17:42",0.60723,Paul H,melbourne-university-seizure-prediction,new,,
40.0,3.0,"Thu, 08 Sep 2016 08:37:32  (-0.2h)",0.60685,Vladimir Larin,melbourne-university-seizure-prediction,↓12,,
41.0,5.0,"Fri, 09 Sep 2016 11:35:52",0.60433,Spadomjolnir,melbourne-university-seizure-prediction,↑43,,
42.0,10.0,"Fri, 09 Sep 2016 07:18:45  (-3d)",0.6028600000000001,ZFTurbo,melbourne-university-seizure-prediction,↓13,,
43.0,2.0,"Fri, 09 Sep 2016 04:33:17",0.6006,Savioz,melbourne-university-seizure-prediction,↑49,,
44.0,5.0,"Thu, 08 Sep 2016 06:05:13  (-12.9h)",0.5995,Nicholas Guttenberg,melbourne-university-seizure-prediction,↓14,,
45.0,12.0,"Thu, 08 Sep 2016 12:35:55  (-2.8d)",0.59778,davesullivan41,melbourne-university-seizure-prediction,↓14,,
46.0,1.0,"Thu, 08 Sep 2016 22:08:37",0.59767,MatthewZhou,melbourne-university-seizure-prediction,new,,
47.0,9.0,"Thu, 08 Sep 2016 21:01:27  (-20.6h)",0.5974,ChristopherShooner,melbourne-university-seizure-prediction,↓15,,
48.0,4.0,"Mon, 05 Sep 2016 02:41:22  (-6.7h)",0.5957,CL,melbourne-university-seizure-prediction,↓15,,
49.0,6.0,"Fri, 09 Sep 2016 02:32:31",0.59449,PraveenDeorani,melbourne-university-seizure-prediction,↓14,,
50.0,10.0,"Fri, 09 Sep 2016 00:06:46  (-8.1h)",0.59406,chriscramer,melbourne-university-seizure-prediction,↓16,,
51.0,8.0,"Fri, 09 Sep 2016 07:53:04  (-16.1h)",0.59228,Anton Alexandrov,melbourne-university-seizure-prediction,↓15,,
52.0,12.0,"Fri, 09 Sep 2016 12:24:46  (-3.6d)",0.59132,Chihiro Komaki,melbourne-university-seizure-prediction,↓14,,
53.0,1.0,"Thu, 08 Sep 2016 12:55:12",0.5905100000000001,Jacob Zweig,melbourne-university-seizure-prediction,↓14,,
54.0,12.0,"Fri, 09 Sep 2016 01:16:40  (-45.1h)",0.58944,dlacombejr,melbourne-university-seizure-prediction,↓14,,
55.0,5.0,"Fri, 09 Sep 2016 19:58:40  (-4.2d)",0.58641,Jeff Plourde,melbourne-university-seizure-prediction,↓14,,
56.0,11.0,"Fri, 09 Sep 2016 19:39:09",0.58623,Mike,melbourne-university-seizure-prediction,↓14,,
57.0,4.0,"Wed, 07 Sep 2016 20:49:38",0.58507,SolverWorld,melbourne-university-seizure-prediction,↓14,,
58.0,2.0,"Wed, 07 Sep 2016 04:27:40  (-32.3h)",0.58487,Christopher Phillippi,melbourne-university-seizure-prediction,↓14,,
59.0,4.0,"Mon, 05 Sep 2016 23:41:46  (-24.6h)",0.5845899999999999,Henryk,melbourne-university-seizure-prediction,↓14,,
60.0,1.0,"Fri, 09 Sep 2016 19:59:16",0.58326,s1syphus,melbourne-university-seizure-prediction,new,,
61.0,11.0,"Fri, 09 Sep 2016 17:15:49",0.58212,Julian B,melbourne-university-seizure-prediction,↓11,,
62.0,2.0,"Thu, 08 Sep 2016 07:16:36  (-0.9h)",0.5797800000000001,Mathurin Aché,melbourne-university-seizure-prediction,↓16,,
63.0,1.0,"Thu, 08 Sep 2016 21:49:35",0.57875,anokas,melbourne-university-seizure-prediction,↓16,,
64.0,1.0,"Thu, 08 Sep 2016 22:27:32",0.57875,TedRand,melbourne-university-seizure-prediction,new,,
65.0,1.0,"Fri, 09 Sep 2016 13:57:56",0.57789,Jiri Spilka,melbourne-university-seizure-prediction,new,,
66.0,2.0,"Fri, 09 Sep 2016 14:06:54",0.5764600000000001,CarlosDiogo,melbourne-university-seizure-prediction,↑68,,
67.0,9.0,"Thu, 08 Sep 2016 02:28:02  (-3d)",0.57539,Carlos Oliveira  Carlos Oliveira  EloiPereira,melbourne-university-seizure-prediction,↓18,,
68.0,18.0,"Fri, 09 Sep 2016 07:04:06  (-19.4h)",0.5717300000000001,Başak Esin Köktürk Güzel,melbourne-university-seizure-prediction,↓17,,
69.0,3.0,"Fri, 09 Sep 2016 21:47:01  (-0.4h)",0.56742,Stergios,melbourne-university-seizure-prediction,new,,
70.0,1.0,"Wed, 07 Sep 2016 19:54:42",0.56495,pyramid222,melbourne-university-seizure-prediction,↓18,,
71.0,3.0,"Sat, 03 Sep 2016 20:10:32",0.5646800000000001,bob,melbourne-university-seizure-prediction,↓18,,
72.0,1.0,"Wed, 07 Sep 2016 16:12:50",0.5644899999999999,evil robots,melbourne-university-seizure-prediction,↓18,,
73.0,2.0,"Thu, 08 Sep 2016 12:12:04  (-3h)",0.5633600000000001,OriolCaudevilla,melbourne-university-seizure-prediction,↓18,,
74.0,9.0,"Fri, 09 Sep 2016 19:27:46  (-0.6h)",0.55176,JasonH,melbourne-university-seizure-prediction,↑5,,
75.0,4.0,"Tue, 06 Sep 2016 10:14:41",0.5514899999999999,ManaswiVeligatla,melbourne-university-seizure-prediction,↓18,,
76.0,18.0,"Thu, 08 Sep 2016 19:05:34  (-2.3d)",0.54878,AlekseiRomanenko,melbourne-university-seizure-prediction,↓18,,
77.0,2.0,"Sun, 04 Sep 2016 23:05:10",0.5475899999999999,dchaimow,melbourne-university-seizure-prediction,↓18,,
78.0,4.0,"Sun, 04 Sep 2016 20:35:33  (-12.2h)",0.54445,David James,melbourne-university-seizure-prediction,↓17,,
79.0,1.0,"Fri, 09 Sep 2016 03:55:26",0.54427,Peng Xu,melbourne-university-seizure-prediction,new,,
80.0,4.0,"Fri, 09 Sep 2016 12:40:29  (-0.7h)",0.5442,Chris Esprey,melbourne-university-seizure-prediction,↑48,,
81.0,1.0,"Fri, 02 Sep 2016 17:43:32",0.54267,Juhana Kammonen,melbourne-university-seizure-prediction,↓19,,
82.0,3.0,"Wed, 07 Sep 2016 11:44:27  (-7.7h)",0.53999,KMen,melbourne-university-seizure-prediction,↓19,,
83.0,1.0,"Tue, 06 Sep 2016 06:56:00",0.53878,Bad Robot,melbourne-university-seizure-prediction,↓19,,
84.0,18.0,"Wed, 07 Sep 2016 21:46:05  (-0.2h)",0.53809,zeon,melbourne-university-seizure-prediction,↓19,,
85.0,1.0,"Sun, 04 Sep 2016 00:08:29",0.53367,thatguy,melbourne-university-seizure-prediction,↓19,,
86.0,2.0,"Wed, 07 Sep 2016 17:59:49",0.5330699999999999,pierthodo,melbourne-university-seizure-prediction,↓19,,
87.0,5.0,"Tue, 06 Sep 2016 14:16:03  (-0.3h)",0.53209,Aleksandr Ermakov,melbourne-university-seizure-prediction,↓19,,
88.0,3.0,"Tue, 06 Sep 2016 12:31:53  (-0.1h)",0.52968,Fanis Kalimullin,melbourne-university-seizure-prediction,↓19,,
89.0,7.0,"Fri, 09 Sep 2016 06:16:08",0.5279699999999999,Alexey Tikhonov,melbourne-university-seizure-prediction,↓13,,
90.0,1.0,"Tue, 06 Sep 2016 16:02:24",0.52482,liubenyuan,melbourne-university-seizure-prediction,↓20,,
91.0,2.0,"Sun, 04 Sep 2016 18:17:09",0.52141,Vijay Dwivedi,melbourne-university-seizure-prediction,↓20,,
92.0,4.0,"Mon, 05 Sep 2016 19:22:21  (-1.1h)",0.52099,solomonk,melbourne-university-seizure-prediction,↓20,,
93.0,2.0,"Fri, 09 Sep 2016 11:16:54  (-11.4h)",0.51904,humalog,melbourne-university-seizure-prediction,new,,
94.0,1.0,"Mon, 05 Sep 2016 03:24:44",0.51688,Cyn,melbourne-university-seizure-prediction,↓21,,
95.0,1.0,"Thu, 08 Sep 2016 21:30:10",0.5151600000000001,Timur Islamov,melbourne-university-seizure-prediction,↓21,,
96.0,7.0,"Fri, 09 Sep 2016 01:39:57  (-34.8h)",0.5133800000000001,Nick Waytowich,melbourne-university-seizure-prediction,↓21,,
97.0,2.0,"Tue, 06 Sep 2016 13:44:09",0.5119199999999999,Eliott Tixier,melbourne-university-seizure-prediction,↓20,,
98.0,19.0,"Mon, 05 Sep 2016 00:02:32  (-24h)",0.51055,Lucien de Rubempre,melbourne-university-seizure-prediction,↓20,,
99.0,1.0,"Fri, 09 Sep 2016 17:34:12",0.50965,b-lyons,melbourne-university-seizure-prediction,new,,
100.0,3.0,"Fri, 02 Sep 2016 19:24:31  (-0.6h)",0.5059600000000001,Michael,melbourne-university-seizure-prediction,↓20,,
101.0,1.0,"Fri, 09 Sep 2016 20:16:24",0.50578,nanigans,melbourne-university-seizure-prediction,new,,
102.0,1.0,"Sun, 04 Sep 2016 22:11:50",0.50483,IliyaFiks,melbourne-university-seizure-prediction,↓21,,
103.0,2.0,"Wed, 07 Sep 2016 21:39:47  (-1.8h)",0.50079,rcanolty,melbourne-university-seizure-prediction,↓21,,
104.0,6.0,"Sun, 04 Sep 2016 19:07:06  (-0.1h)",0.50045,Bill,melbourne-university-seizure-prediction,↓21,,
,,,0.5,All Zeros Benchmark  All Zeros Benchmark,melbourne-university-seizure-prediction,,,
105.0,2.0,"Fri, 02 Sep 2016 17:18:19  (-0h)",0.5,John Cusack,melbourne-university-seizure-prediction,↓20,,
106.0,6.0,"Thu, 08 Sep 2016 16:54:59  (-6d)",0.5,Doug Needham,melbourne-university-seizure-prediction,↓20,,
107.0,1.0,"Fri, 02 Sep 2016 17:29:24",0.5,FS_BM_TEAM  FSBDS_AndréMarquesLeite  NetoAlcides,melbourne-university-seizure-prediction,↓20,,
108.0,1.0,"Fri, 02 Sep 2016 17:29:39",0.5,romazu,melbourne-university-seizure-prediction,↓20,,
109.0,1.0,"Fri, 02 Sep 2016 17:50:15",0.5,Lawrence Chernin,melbourne-university-seizure-prediction,↓20,,
110.0,1.0,"Fri, 02 Sep 2016 17:56:33",0.5,Josh Baker,melbourne-university-seizure-prediction,↓20,,
111.0,1.0,"Fri, 02 Sep 2016 18:09:21",0.5,TADA!,melbourne-university-seizure-prediction,↓20,,
112.0,1.0,"Fri, 02 Sep 2016 18:49:45",0.5,Roman Ring,melbourne-university-seizure-prediction,↓19,,
113.0,5.0,"Fri, 02 Sep 2016 19:07:39",0.5,dileep,melbourne-university-seizure-prediction,↓19,,
114.0,1.0,"Fri, 02 Sep 2016 19:24:53",0.5,SeaBreeze,melbourne-university-seizure-prediction,↓19,,
115.0,1.0,"Fri, 02 Sep 2016 22:40:04",0.5,JeffH,melbourne-university-seizure-prediction,↓19,,
116.0,1.0,"Fri, 02 Sep 2016 22:52:32",0.5,Viktor Ferenczi,melbourne-university-seizure-prediction,↓19,,
117.0,1.0,"Fri, 02 Sep 2016 23:05:50",0.5,purple,melbourne-university-seizure-prediction,↓19,,
118.0,1.0,"Fri, 02 Sep 2016 23:41:57",0.5,Alexey Peshekhonov,melbourne-university-seizure-prediction,↓19,,
119.0,1.0,"Fri, 02 Sep 2016 23:57:07",0.5,akm,melbourne-university-seizure-prediction,↓19,,
120.0,1.0,"Sat, 03 Sep 2016 01:27:35",0.5,TempletonTsai,melbourne-university-seizure-prediction,↓19,,
121.0,2.0,"Sat, 03 Sep 2016 08:13:23  (-0.5h)",0.5,Nilabha Bhattacharya,melbourne-university-seizure-prediction,↓19,,
122.0,1.0,"Sat, 03 Sep 2016 16:48:36",0.5,swathi kumar,melbourne-university-seizure-prediction,↓19,,
123.0,1.0,"Sat, 03 Sep 2016 17:59:22",0.5,Simon Mezgec,melbourne-university-seizure-prediction,↓19,,
124.0,1.0,"Sat, 03 Sep 2016 19:02:28",0.5,Airon,melbourne-university-seizure-prediction,↓19,,
125.0,1.0,"Sat, 03 Sep 2016 22:23:48",0.5,Юрий Шпорхун,melbourne-university-seizure-prediction,↓19,,
126.0,1.0,"Sun, 04 Sep 2016 16:52:03",0.5,ATeam2,melbourne-university-seizure-prediction,↓19,,
127.0,1.0,"Sun, 04 Sep 2016 17:03:59",0.5,Singularity,melbourne-university-seizure-prediction,↓19,,
